stamp,lat,lon,alt,cov_x,cov_y,cov_z,status,service,rtk_mode,source
1621219011.000000,22.2977643333,114.1755761667,-130.3000,41.602500,41.602500,106.502400,0,15,single,ublox_m8t_gej
1621219012.000000,22.2977796667,114.1755691667,-138.6000,29.702500,29.702500,76.038400,0,15,single,ublox_m8t_gej
1621219013.000000,22.2977938333,114.1755630000,-145.8000,34.222500,34.222500,87.609600,0,15,single,ublox_m8t_gej
1621219014.000000,22.2978073333,114.1755590000,-155.4000,40.960000,40.960000,104.857600,0,15,single,ublox_m8t_gej
1621219015.000000,22.2978225000,114.1755525000,-162.8000,29.702500,29.702500,76.038400,0,15,single,ublox_m8t_gej
1621219016.000000,22.2978385000,114.1755470000,-170.6000,34.222500,34.222500,87.609600,0,15,single,ublox_m8t_gej
1621219017.000000,22.2978528333,114.1755406667,-179.2000,31.922500,31.922500,81.721600,0,15,single,ublox_m8t_gej
1621219018.000000,22.2978658333,114.1755338333,-185.9000,53.290000,53.290000,136.422400,0,15,single,ublox_m8t_gej
1621219019.000000,22.2978796667,114.1755293333,-194.7000,53.290000,53.290000,136.422400,0,15,single,ublox_m8t_gej
1621219021.000000,22.2979095000,114.1755178333,-211.3000,612.562500,612.562500,1568.160000,0,15,single,ublox_m8t_gej
1621219022.000000,22.2979253333,114.1755225000,-217.5000,34.222500,34.222500,87.609600,0,15,single,ublox_m8t_gej
1621219023.000000,22.2979443333,114.1755371667,-223.3000,34.222500,34.222500,87.609600,0,15,single,ublox_m8t_gej
1621219024.000000,22.2979585000,114.1755368333,-228.8000,41.602500,41.602500,106.502400,0,15,single,ublox_m8t_gej
1621219025.000000,22.2979711667,114.1755381667,-233.2000,175.562500,175.562500,449.440000,0,15,single,ublox_m8t_gej
1621219027.000000,22.3003231667,114.1760828333,-2.0000,57.760000,57.760000,147.865600,0,15,single,ublox_m8t_gej
1621219028.000000,22.3003691667,114.1760930000,1.8000,39.062500,39.062500,100.000000,0,15,single,ublox_m8t_gej
1621219029.000000,22.3003973333,114.1761080000,3.1000,59.290000,59.290000,151.782400,0,15,single,ublox_m8t_gej
1621219030.000000,22.3004116667,114.1761170000,1.8000,53.290000,53.290000,136.422400,0,15,single,ublox_m8t_gej
1621219031.000000,22.3004210000,114.1761180000,-0.1000,25.000000,25.000000,64.000000,0,15,single,ublox_m8t_gej
1621219032.000000,22.3004281667,114.1761320000,-0.6000,25.000000,25.000000,64.000000,0,15,single,ublox_m8t_gej
1621219033.000000,22.3004351667,114.1761375000,-2.3000,59.290000,59.290000,151.782400,0,15,single,ublox_m8t_gej
1621219034.000000,22.3004411667,114.1761403333,-4.0000,29.160000,29.160000,74.649600,0,15,single,ublox_m8t_gej
1621219035.000000,22.3004470000,114.1761420000,-5.1000,25.000000,25.000000,64.000000,0,15,single,ublox_m8t_gej
1621219036.000000,22.3004513333,114.1761423333,-6.4000,54.022500,54.022500,138.297600,0,15,single,ublox_m8t_gej
1621219037.000000,22.3004551667,114.1761415000,-6.7000,25.000000,25.000000,64.000000,0,15,single,ublox_m8t_gej
1621219038.000000,22.3004591667,114.1761526667,-6.6000,25.000000,25.000000,64.000000,0,15,single,ublox_m8t_gej
1621219039.000000,22.3004628333,114.1761498333,-7.3000,33.640000,33.640000,86.118400,0,15,single,ublox_m8t_gej
1621219040.000000,22.3004665000,114.1761456667,-8.3000,25.000000,25.000000,64.000000,0,15,single,ublox_m8t_gej
1621219041.000000,22.3004705000,114.1761400000,-8.8000,29.160000,29.160000,74.649600,0,15,single,ublox_m8t_gej
1621219042.000000,22.3004706667,114.1761346667,-8.4000,42.902500,42.902500,109.830400,0,15,single,ublox_m8t_gej
1621219043.000000,22.3004768333,114.1761270000,-9.7000,25.000000,25.000000,64.000000,0,15,single,ublox_m8t_gej
1621219044.000000,22.3004860000,114.1761285000,-11.4000,25.000000,25.000000,64.000000,0,15,single,ublox_m8t_gej
1621219045.000000,22.3004950000,114.1761290000,-13.1000,25.000000,25.000000,64.000000,0,15,single,ublox_m8t_gej
1621219046.000000,22.3005045000,114.1761308333,-15.1000,36.000000,36.000000,92.160000,0,15,single,ublox_m8t_gej
1621219047.000000,22.3005141667,114.1761265000,-17.6000,27.562500,27.562500,70.560000,0,15,single,ublox_m8t_gej
1621219048.000000,22.3005248333,114.1761226667,-20.1000,33.640000,33.640000,86.118400,0,15,single,ublox_m8t_gej
1621219049.000000,22.3005341667,114.1761200000,-23.0000,99.002500,99.002500,253.446400,0,15,single,ublox_m8t_gej
1621219050.000000,22.3005451667,114.1761153333,-25.8000,29.160000,29.160000,74.649600,0,15,single,ublox_m8t_gej
1621219051.000000,22.3005568333,114.1761103333,-28.5000,51.840000,51.840000,132.710400,0,15,single,ublox_m8t_gej
1621219052.000000,22.3005710000,114.1761073333,-30.9000,54.760000,54.760000,140.185600,0,15,single,ublox_m8t_gej
1621219053.000000,22.3005831667,114.1761025000,-34.0000,99.002500,99.002500,253.446400,0,15,single,ublox_m8t_gej
1621219054.000000,22.3005983333,114.1761003333,-37.3000,37.210000,37.210000,95.257600,0,15,single,ublox_m8t_gej
1621219055.000000,22.3006133333,114.1760960000,-40.6000,78.322500,78.322500,200.505600,0,15,single,ublox_m8t_gej
1621219056.000000,22.3006345000,114.1760840000,-44.4000,34.222500,34.222500,87.609600,0,15,single,ublox_m8t_gej
1621219057.000000,22.3006540000,114.1760700000,-48.0000,190.440000,190.440000,487.526400,0,15,single,ublox_m8t_gej
1621219058.000000,22.3006668333,114.1761115000,-53.4000,128.822500,128.822500,329.785600,0,15,single,ublox_m8t_gej
1621219059.000000,22.3006976667,114.1760995000,-60.6000,368.640000,368.640000,943.718400,0,15,single,ublox_m8t_gej
1621219060.000000,22.3007280000,114.1760758333,-65.1000,602.702500,602.702500,1542.918400,0,15,single,ublox_m8t_gej
1621219061.000000,22.3007470000,114.1760685000,-69.6000,54.760000,54.760000,140.185600,0,15,single,ublox_m8t_gej
1621219063.000000,22.3018723333,114.1765970000,-13.9000,29.702500,29.702500,76.038400,0,15,single,ublox_m8t_gej
1621219064.000000,22.3019431667,114.1766351667,-1.4000,29.702500,29.702500,76.038400,0,15,single,ublox_m8t_gej
1621219065.000000,22.3019971667,114.1766673333,-0.2000,29.702500,29.702500,76.038400,0,15,single,ublox_m8t_gej
1621219066.000000,22.3020506667,114.1766913333,-1.1000,25.000000,25.000000,64.000000,0,15,single,ublox_m8t_gej
1621219067.000000,22.3021015000,114.1767118333,-0.8000,29.702500,29.702500,76.038400,0,15,single,ublox_m8t_gej
1621219068.000000,22.3021420000,114.1767018333,3.4000,29.702500,29.702500,76.038400,0,15,single,ublox_m8t_gej
1621219069.000000,22.3021736667,114.1767208333,4.7000,29.702500,29.702500,76.038400,0,15,single,ublox_m8t_gej
1621219070.000000,22.3021715000,114.1767260000,2.9000,29.702500,29.702500,76.038400,0,15,single,ublox_m8t_gej
1621219071.000000,22.3022021667,114.1767393333,3.8000,25.000000,25.000000,64.000000,0,15,single,ublox_m8t_gej
1621219072.000000,22.3022023333,114.1767375000,3.1000,25.000000,25.000000,64.000000,0,15,single,ublox_m8t_gej
1621219073.000000,22.3022071667,114.1767383333,3.3000,29.702500,29.702500,76.038400,0,15,single,ublox_m8t_gej
1621219074.000000,22.3022035000,114.1767401667,3.3000,29.702500,29.702500,76.038400,0,15,single,ublox_m8t_gej
1621219075.000000,22.3022068333,114.1767393333,5.3000,29.702500,29.702500,76.038400,0,15,single,ublox_m8t_gej
1621219076.000000,22.3022095000,114.1767400000,7.0000,29.702500,29.702500,76.038400,0,15,single,ublox_m8t_gej
1621219077.000000,22.3022085000,114.1767401667,8.5000,29.702500,29.702500,76.038400,0,15,single,ublox_m8t_gej
1621219078.000000,22.3022103333,114.1767421667,9.6000,25.000000,25.000000,64.000000,0,15,single,ublox_m8t_gej
1621219079.000000,22.3022136667,114.1767438333,10.3000,25.000000,25.000000,64.000000,0,15,single,ublox_m8t_gej
1621219080.000000,22.3022155000,114.1767455000,10.9000,39.690000,39.690000,101.606400,0,15,single,ublox_m8t_gej
1621219081.000000,22.3022171667,114.1767468333,11.3000,37.822500,37.822500,96.825600,0,15,single,ublox_m8t_gej
1621219082.000000,22.3022190000,114.1767473333,11.6000,39.690000,39.690000,101.606400,0,15,single,ublox_m8t_gej
1621219083.000000,22.3022206667,114.1767486667,12.1000,39.690000,39.690000,101.606400,0,15,single,ublox_m8t_gej
1621219084.000000,22.3022231667,114.1767496667,12.5000,39.690000,39.690000,101.606400,0,15,single,ublox_m8t_gej
1621219085.000000,22.3022255000,114.1767518333,12.9000,42.902500,42.902500,109.830400,0,15,single,ublox_m8t_gej
1621219086.000000,22.3022311667,114.1767551667,13.7000,42.902500,42.902500,109.830400,0,15,single,ublox_m8t_gej
1621219087.000000,22.3022368333,114.1767581667,14.2000,42.902500,42.902500,109.830400,0,15,single,ublox_m8t_gej
1621219088.000000,22.3022406667,114.1767603333,14.4000,42.902500,42.902500,109.830400,0,15,single,ublox_m8t_gej
1621219089.000000,22.3022428333,114.1767620000,14.6000,29.702500,29.702500,76.038400,0,15,single,ublox_m8t_gej
1621219090.000000,22.3022481667,114.1767646667,14.9000,29.702500,29.702500,76.038400,0,15,single,ublox_m8t_gej
1621219091.000000,22.3022551667,114.1767676667,15.0000,29.702500,29.702500,76.038400,0,15,single,ublox_m8t_gej
1621219092.000000,22.3022643333,114.1767710000,15.3000,29.702500,29.702500,76.038400,0,15,single,ublox_m8t_gej
1621219093.000000,22.3022733333,114.1767751667,15.7000,29.702500,29.702500,76.038400,0,15,single,ublox_m8t_gej
1621219094.000000,22.3022858333,114.1767766667,15.2000,29.702500,29.702500,76.038400,0,15,single,ublox_m8t_gej
1621219095.000000,22.3022985000,114.1767798333,14.8000,29.702500,29.702500,76.038400,0,15,single,ublox_m8t_gej
1621219096.000000,22.3023146667,114.1767813333,12.8000,29.702500,29.702500,76.038400,0,15,single,ublox_m8t_gej
1621219097.000000,22.3023300000,114.1767930000,9.6000,42.902500,42.902500,109.830400,0,15,single,ublox_m8t_gej
1621219098.000000,22.3023446667,114.1768065000,3.9000,62.410000,62.410000,159.769600,0,15,single,ublox_m8t_gej
1621219099.000000,22.3023693333,114.1768155000,-1.4000,110.250000,110.250000,282.240000,0,15,single,ublox_m8t_gej
1621219100.000000,22.3023810000,114.1768291667,-8.2000,592.922500,592.922500,1517.881600,0,15,single,ublox_m8t_gej
1621219101.000000,22.3023926667,114.1768441667,-15.2000,87.422500,87.422500,223.801600,0,15,single,ublox_m8t_gej
1621219102.000000,22.3024125000,114.1768608333,-24.4000,174.240000,174.240000,446.054400,0,15,single,ublox_m8t_gej
1621219103.000000,22.3024468333,114.1768783333,-33.5000,110.250000,110.250000,282.240000,0,15,single,ublox_m8t_gej
1621219104.000000,22.3027751667,114.1770033333,-28.4000,62.410000,62.410000,159.769600,0,15,single,ublox_m8t_gej
1621219105.000000,22.3028630000,114.1770593333,-18.1000,25.000000,25.000000,64.000000,0,15,single,ublox_m8t_gej
1621219106.000000,22.3029195000,114.1771105000,-15.8000,25.000000,25.000000,64.000000,0,15,single,ublox_m8t_gej
1621219107.000000,22.3029500000,114.1771650000,-14.8000,25.000000,25.000000,64.000000,0,15,single,ublox_m8t_gej
1621219108.000000,22.3029645000,114.1772216667,-14.0000,25.000000,25.000000,64.000000,0,15,single,ublox_m8t_gej
1621219109.000000,22.3029796667,114.1772720000,-15.2000,25.000000,25.000000,64.000000,0,15,single,ublox_m8t_gej
1621219110.000000,22.3029898333,114.1773201667,-17.4000,25.000000,25.000000,64.000000,0,15,single,ublox_m8t_gej
1621219111.000000,22.3029976667,114.1773691667,-19.8000,25.000000,25.000000,64.000000,0,15,single,ublox_m8t_gej
1621219112.000000,22.3029953333,114.1774133333,-24.3000,34.222500,34.222500,87.609600,0,15,single,ublox_m8t_gej
1621219113.000000,22.3029933333,114.1774680000,-27.6000,43.560000,43.560000,111.513600,0,15,single,ublox_m8t_gej
1621219114.000000,22.3029945000,114.1775141667,-30.7000,57.760000,57.760000,147.865600,0,15,single,ublox_m8t_gej
1621219115.000000,22.3029875000,114.1775621667,-34.9000,62.410000,62.410000,159.769600,0,15,single,ublox_m8t_gej
1621219116.000000,22.3029806667,114.1776146667,-39.7000,68.890000,68.890000,176.358400,0,15,single,ublox_m8t_gej
1621219117.000000,22.3029716667,114.1776643333,-44.1000,33.062500,33.062500,84.640000,0,15,single,ublox_m8t_gej
1621219118.000000,22.3029596667,114.1777291667,-47.4000,37.822500,37.822500,96.825600,0,15,single,ublox_m8t_gej
1621219119.000000,22.3029508333,114.1777968333,-50.2000,28.090000,28.090000,71.910400,0,15,single,ublox_m8t_gej
1621219120.000000,22.3029508333,114.1778426667,-52.4000,147.622500,147.622500,377.913600,0,15,single,ublox_m8t_gej
1621219121.000000,22.3029483333,114.1778938333,-54.4000,31.922500,31.922500,81.721600,0,15,single,ublox_m8t_gej
1621219122.000000,22.3029441667,114.1779448333,-56.9000,46.240000,46.240000,118.374400,0,15,single,ublox_m8t_gej
1621219123.000000,22.3029368333,114.1779990000,-59.7000,46.240000,46.240000,118.374400,0,15,single,ublox_m8t_gej
1621219124.000000,22.3029318333,114.1780446667,-62.4000,50.410000,50.410000,129.049600,0,15,single,ublox_m8t_gej
1621219125.000000,22.3029278333,114.1780976667,-66.2000,68.890000,68.890000,176.358400,0,15,single,ublox_m8t_gej
1621219126.000000,22.3029253333,114.1781521667,-70.0000,33.640000,33.640000,86.118400,0,15,single,ublox_m8t_gej
1621219127.000000,22.3029271667,114.1782010000,-73.3000,39.690000,39.690000,101.606400,0,15,single,ublox_m8t_gej
1621219128.000000,22.3029283333,114.1782541667,-76.7000,77.440000,77.440000,198.246400,0,15,single,ublox_m8t_gej
1621219131.000000,22.3028986667,114.1783851667,-85.4000,334.890000,334.890000,857.318400,0,15,single,ublox_m8t_gej
1621219133.000000,22.3028118333,114.1784055000,-91.9000,31.360000,31.360000,80.281600,0,15,single,ublox_m8t_gej
1621219134.000000,22.3027880000,114.1784276667,-93.7000,25.000000,25.000000,64.000000,0,15,single,ublox_m8t_gej
1621219135.000000,22.3027803333,114.1784640000,-96.1000,153.760000,153.760000,393.625600,0,15,single,ublox_m8t_gej
1621219136.000000,22.3027608333,114.1784971667,-99.3000,25.502500,25.502500,65.286400,0,15,single,ublox_m8t_gej
1621219137.000000,22.3027531667,114.1785381667,-99.8000,25.000000,25.000000,64.000000,0,15,single,ublox_m8t_gej
1621219138.000000,22.3027468333,114.1785753333,-101.6000,28.090000,28.090000,71.910400,0,15,single,ublox_m8t_gej
1621219139.000000,22.3027355000,114.1786113333,-104.4000,25.000000,25.000000,64.000000,0,15,single,ublox_m8t_gej
1621219140.000000,22.3027163333,114.1786403333,-108.2000,31.360000,31.360000,80.281600,0,15,single,ublox_m8t_gej
1621219141.000000,22.3026971667,114.1786703333,-110.7000,213.160000,213.160000,545.689600,0,15,single,ublox_m8t_gej
1621219143.000000,22.3026198333,114.1787143333,-112.5000,329.422500,329.422500,843.321600,0,15,single,ublox_m8t_gej
1621219144.000000,22.3026096667,114.1787471667,-111.4000,110.250000,110.250000,282.240000,0,15,single,ublox_m8t_gej
1621219145.000000,22.3025861667,114.1787761667,-111.4000,28.622500,28.622500,73.273600,0,15,single,ublox_m8t_gej
1621219146.000000,22.3025715000,114.1788005000,-109.3000,34.810000,34.810000,89.113600,0,15,single,ublox_m8t_gej
1621219147.000000,22.3025526667,114.1788265000,-106.4000,27.562500,27.562500,70.560000,0,15,single,ublox_m8t_gej
1621219148.000000,22.3025386667,114.1788490000,-103.8000,30.802500,30.802500,78.854400,0,15,single,ublox_m8t_gej
1621219149.000000,22.3025183333,114.1788743333,-102.6000,28.622500,28.622500,73.273600,0,15,single,ublox_m8t_gej
1621219150.000000,22.3025015000,114.1789011667,-100.7000,189.062500,189.062500,484.000000,0,15,single,ublox_m8t_gej
1621219151.000000,22.3024778333,114.1789261667,-98.9000,44.890000,44.890000,114.918400,0,15,single,ublox_m8t_gej
1621219152.000000,22.3024698333,114.1789240000,-87.8000,64.802500,64.802500,165.894400,0,15,single,ublox_m8t_gej
1621219153.000000,22.3024456667,114.1789305000,-78.2000,345.960000,345.960000,885.657600,0,15,single,ublox_m8t_gej
1621219154.000000,22.3023676667,114.1789480000,-66.7000,44.890000,44.890000,114.918400,0,15,single,ublox_m8t_gej
1621219155.000000,22.3022755000,114.1789560000,-62.8000,60.840000,60.840000,155.750400,0,15,single,ublox_m8t_gej
1621219156.000000,22.3022073333,114.1789665000,-59.9000,88.360000,88.360000,226.201600,0,15,single,ublox_m8t_gej
1621219157.000000,22.3021395000,114.1789756667,-55.1000,25.000000,25.000000,64.000000,0,15,single,ublox_m8t_gej
1621219158.000000,22.3021075000,114.1790178333,-49.9000,54.760000,54.760000,140.185600,0,15,single,ublox_m8t_gej
1621219159.000000,22.3020640000,114.1790641667,-41.6000,26.522500,26.522500,67.897600,0,15,single,ublox_m8t_gej
1621219160.000000,22.3020206667,114.1791276667,-36.4000,43.560000,43.560000,111.513600,0,15,single,ublox_m8t_gej
1621219161.000000,22.3019913333,114.1791563333,-33.7000,67.240000,67.240000,172.134400,0,15,single,ublox_m8t_gej
1621219162.000000,22.3019696667,114.1791848333,-31.8000,25.000000,25.000000,64.000000,0,15,single,ublox_m8t_gej
1621219163.000000,22.3019453333,114.1792071667,-31.5000,40.960000,40.960000,104.857600,0,15,single,ublox_m8t_gej
1621219164.000000,22.3019160000,114.1792290000,-30.4000,58.522500,58.522500,149.817600,0,15,single,ublox_m8t_gej
1621219165.000000,22.3018725000,114.1792396667,-29.1000,325.802500,325.802500,834.054400,0,15,single,ublox_m8t_gej
1621219166.000000,22.3018391667,114.1792748333,-24.8000,29.160000,29.160000,74.649600,0,15,single,ublox_m8t_gej
1621219167.000000,22.3017796667,114.1793035000,-18.5000,63.202500,63.202500,161.798400,0,15,single,ublox_m8t_gej
1621219168.000000,22.3017548333,114.1793320000,-15.2000,95.062500,95.062500,243.360000,0,15,single,ublox_m8t_gej
1621219169.000000,22.3017343333,114.1793595000,-12.4000,27.562500,27.562500,70.560000,0,15,single,ublox_m8t_gej
1621219170.000000,22.3017065000,114.1792153333,-22.7000,55.502500,55.502500,142.086400,0,15,single,ublox_m8t_gej
1621219172.000000,22.3016485000,114.1788913333,-53.5000,42.902500,42.902500,109.830400,0,15,single,ublox_m8t_gej
1621219173.000000,22.3016283333,114.1788413333,-54.3000,64.000000,64.000000,163.840000,0,15,single,ublox_m8t_gej
1621219174.000000,22.3016103333,114.1788246667,-52.6000,64.000000,64.000000,163.840000,0,15,single,ublox_m8t_gej
1621219175.000000,22.3015940000,114.1788170000,-50.6000,36.000000,36.000000,92.160000,0,15,single,ublox_m8t_gej
1621219176.000000,22.3015758333,114.1788171667,-48.4000,61.622500,61.622500,157.753600,0,15,single,ublox_m8t_gej
1621219177.000000,22.3015578333,114.1788220000,-46.5000,64.000000,64.000000,163.840000,0,15,single,ublox_m8t_gej
1621219178.000000,22.3015393333,114.1788290000,-44.7000,36.000000,36.000000,92.160000,0,15,single,ublox_m8t_gej
1621219179.000000,22.3015218333,114.1788366667,-43.1000,31.360000,31.360000,80.281600,0,15,single,ublox_m8t_gej
1621219180.000000,22.3015076667,114.1788421667,-41.6000,64.000000,64.000000,163.840000,0,15,single,ublox_m8t_gej
1621219181.000000,22.3014931667,114.1788471667,-39.8000,90.250000,90.250000,231.040000,0,15,single,ublox_m8t_gej
1621219182.000000,22.3014803333,114.1788531667,-38.5000,53.290000,53.290000,136.422400,0,15,single,ublox_m8t_gej
1621219183.000000,22.3014675000,114.1788590000,-37.1000,90.250000,90.250000,231.040000,0,15,single,ublox_m8t_gej
1621219184.000000,22.3014533333,114.1788666667,-36.1000,96.040000,96.040000,245.862400,0,15,single,ublox_m8t_gej
1621219185.000000,22.3014401667,114.1788740000,-35.2000,53.290000,53.290000,136.422400,0,15,single,ublox_m8t_gej
1621219186.000000,22.3014270000,114.1788815000,-34.4000,53.290000,53.290000,136.422400,0,15,single,ublox_m8t_gej
1621219187.000000,22.3014130000,114.1788898333,-33.6000,31.360000,31.360000,80.281600,0,15,single,ublox_m8t_gej
1621219188.000000,22.3014011667,114.1788968333,-32.8000,64.000000,64.000000,163.840000,0,15,single,ublox_m8t_gej
1621219189.000000,22.3013880000,114.1789045000,-31.9000,36.000000,36.000000,92.160000,0,15,single,ublox_m8t_gej
1621219190.000000,22.3013750000,114.1789118333,-31.0000,31.360000,31.360000,80.281600,0,15,single,ublox_m8t_gej
1621219191.000000,22.3013628333,114.1789193333,-30.3000,61.622500,61.622500,157.753600,0,15,single,ublox_m8t_gej
1621219192.000000,22.3013501667,114.1789265000,-29.6000,61.622500,61.622500,157.753600,0,15,single,ublox_m8t_gej
1621219193.000000,22.3013388333,114.1789325000,-28.7000,91.202500,91.202500,233.478400,0,15,single,ublox_m8t_gej
1621219194.000000,22.3013276667,114.1789388333,-28.0000,39.690000,39.690000,101.606400,0,15,single,ublox_m8t_gej
1621219195.000000,22.3013166667,114.1789453333,-27.3000,39.690000,39.690000,101.606400,0,15,single,ublox_m8t_gej
1621219196.000000,22.3013048333,114.1789526667,-26.8000,37.822500,37.822500,96.825600,0,15,single,ublox_m8t_gej
1621219197.000000,22.3012933333,114.1789595000,-26.1000,30.802500,30.802500,78.854400,0,15,single,ublox_m8t_gej
1621219198.000000,22.3012820000,114.1789668333,-25.6000,55.502500,55.502500,142.086400,0,15,single,ublox_m8t_gej
1621219199.000000,22.3012713333,114.1789730000,-24.9000,51.122500,51.122500,130.873600,0,15,single,ublox_m8t_gej
1621219200.000000,22.3012613333,114.1789786667,-24.2000,30.802500,30.802500,78.854400,0,15,single,ublox_m8t_gej
1621219201.000000,22.3012505000,114.1789853333,-23.7000,30.802500,30.802500,78.854400,0,15,single,ublox_m8t_gej
1621219202.000000,22.3012405000,114.1789913333,-23.1000,25.000000,25.000000,64.000000,0,15,single,ublox_m8t_gej
1621219203.000000,22.3012305000,114.1789975000,-22.6000,28.090000,28.090000,71.910400,0,15,single,ublox_m8t_gej
1621219204.000000,22.3012200000,114.1790046667,-22.3000,40.322500,40.322500,103.225600,0,15,single,ublox_m8t_gej
1621219205.000000,22.3012101667,114.1790111667,-22.0000,42.902500,42.902500,109.830400,0,15,single,ublox_m8t_gej
1621219206.000000,22.3012016667,114.1790170000,-21.7000,25.000000,25.000000,64.000000,0,15,single,ublox_m8t_gej
1621219207.000000,22.3011923333,114.1790235000,-21.4000,42.902500,42.902500,109.830400,0,15,single,ublox_m8t_gej
1621219208.000000,22.3011838333,114.1790291667,-21.1000,25.000000,25.000000,64.000000,0,15,single,ublox_m8t_gej
1621219209.000000,22.3011763333,114.1790343333,-20.8000,25.000000,25.000000,64.000000,0,15,single,ublox_m8t_gej
1621219210.000000,22.3011683333,114.1790393333,-20.4000,35.402500,35.402500,90.630400,0,15,single,ublox_m8t_gej
1621219211.000000,22.3011603333,114.1790453333,-20.2000,25.000000,25.000000,64.000000,0,15,single,ublox_m8t_gej
1621219212.000000,22.3011511667,114.1790506667,-19.8000,26.010000,26.010000,66.585600,0,15,single,ublox_m8t_gej
1621219213.000000,22.3011431667,114.1790551667,-19.3000,25.000000,25.000000,64.000000,0,15,single,ublox_m8t_gej
1621219214.000000,22.3011351667,114.1790603333,-19.0000,28.090000,28.090000,71.910400,0,15,single,ublox_m8t_gej
1621219215.000000,22.3011268333,114.1790651667,-18.6000,28.090000,28.090000,71.910400,0,15,single,ublox_m8t_gej
1621219216.000000,22.3011185000,114.1790698333,-18.1000,28.090000,28.090000,71.910400,0,15,single,ublox_m8t_gej
1621219217.000000,22.3011125000,114.1790738333,-17.9000,30.802500,30.802500,78.854400,0,15,single,ublox_m8t_gej
1621219218.000000,22.3011056667,114.1790781667,-17.4000,30.802500,30.802500,78.854400,0,15,single,ublox_m8t_gej
1621219219.000000,22.3010980000,114.1790828333,-17.0000,25.502500,25.502500,65.286400,0,15,single,ublox_m8t_gej
1621219220.000000,22.3010890000,114.1790878333,-16.6000,25.502500,25.502500,65.286400,0,15,single,ublox_m8t_gej
1621219221.000000,22.3010825000,114.1790915000,-16.1000,29.160000,29.160000,74.649600,0,15,single,ublox_m8t_gej
1621219222.000000,22.3010751667,114.1790956667,-15.7000,32.490000,32.490000,83.174400,0,15,single,ublox_m8t_gej
1621219223.000000,22.3010676667,114.1790996667,-15.2000,25.502500,25.502500,65.286400,0,15,single,ublox_m8t_gej
1621219224.000000,22.3010591667,114.1791040000,-14.7000,25.502500,25.502500,65.286400,0,15,single,ublox_m8t_gej
1621219225.000000,22.3010526667,114.1791076667,-14.4000,30.802500,30.802500,78.854400,0,15,single,ublox_m8t_gej
1621219226.000000,22.3010453333,114.1791116667,-14.0000,25.502500,25.502500,65.286400,0,15,single,ublox_m8t_gej
1621219227.000000,22.3010376667,114.1791161667,-13.5000,25.000000,25.000000,64.000000,0,15,single,ublox_m8t_gej
1621219228.000000,22.3010298333,114.1791203333,-13.0000,25.000000,25.000000,64.000000,0,15,single,ublox_m8t_gej
1621219229.000000,22.3010238333,114.1791240000,-12.7000,25.000000,25.000000,64.000000,0,15,single,ublox_m8t_gej
1621219230.000000,22.3010183333,114.1791275000,-12.5000,26.522500,26.522500,67.897600,0,15,single,ublox_m8t_gej
1621219231.000000,22.3010120000,114.1791311667,-12.2000,25.000000,25.000000,64.000000,0,15,single,ublox_m8t_gej
1621219232.000000,22.3010060000,114.1791346667,-12.0000,25.000000,25.000000,64.000000,0,15,single,ublox_m8t_gej
1621219233.000000,22.3010011667,114.1791371667,-11.6000,25.000000,25.000000,64.000000,0,15,single,ublox_m8t_gej
1621219234.000000,22.3009966667,114.1791368333,-11.3000,25.000000,25.000000,64.000000,0,15,single,ublox_m8t_gej
1621219235.000000,22.3009835000,114.1791400000,-11.0000,25.000000,25.000000,64.000000,0,15,single,ublox_m8t_gej
1621219236.000000,22.3009668333,114.1791471667,-11.0000,25.000000,25.000000,64.000000,0,15,single,ublox_m8t_gej
1621219237.000000,22.3009546667,114.1791546667,-10.8000,33.062500,33.062500,84.640000,0,15,single,ublox_m8t_gej
1621219238.000000,22.3009421667,114.1791625000,-10.7000,28.622500,28.622500,73.273600,0,15,single,ublox_m8t_gej
1621219239.000000,22.3009300000,114.1791701667,-10.5000,25.000000,25.000000,64.000000,0,15,single,ublox_m8t_gej
1621219240.000000,22.3009106667,114.1791821667,-9.7000,58.522500,58.522500,149.817600,0,15,single,ublox_m8t_gej
1621219241.000000,22.3009071667,114.1791816667,-6.2000,34.222500,34.222500,87.609600,0,15,single,ublox_m8t_gej
1621219242.000000,22.3008816667,114.1791993333,-5.1000,49.000000,49.000000,125.440000,0,15,single,ublox_m8t_gej
1621219243.000000,22.3008511667,114.1792186667,-4.3000,205.922500,205.922500,527.161600,0,15,single,ublox_m8t_gej
1621219244.000000,22.3008166667,114.1792386667,-3.1000,205.922500,205.922500,527.161600,0,15,single,ublox_m8t_gej
1621219245.000000,22.3008005000,114.1792515000,-3.3000,25.000000,25.000000,64.000000,0,15,single,ublox_m8t_gej
1621219246.000000,22.3007831667,114.1792623333,-3.3000,25.502500,25.502500,65.286400,0,15,single,ublox_m8t_gej
1621219247.000000,22.3007625000,114.1792748333,-3.8000,31.360000,31.360000,80.281600,0,15,single,ublox_m8t_gej
1621219248.000000,22.3007473333,114.1792853333,-3.6000,25.000000,25.000000,64.000000,0,15,single,ublox_m8t_gej
1621219249.000000,22.3007291667,114.1792988333,-3.4000,37.822500,37.822500,96.825600,0,15,single,ublox_m8t_gej
1621219250.000000,22.3007145000,114.1793093333,-3.1000,117.722500,117.722500,301.369600,0,15,single,ublox_m8t_gej
1621219251.000000,22.3006981667,114.1793215000,-2.9000,52.562500,52.562500,134.560000,0,15,single,ublox_m8t_gej
